name,epsilon,surface_area,specific_surface_area,tau_cg,tau_e2,D_rel_e2,err_pct,passed
ellipsoid_021,0.8816757202148438,108985.046875,0.0519681200385093,1.0579911931080936,1.142829347959461,0.7714850181167373,8.018795941215311,True
ellipsoid_022,0.8730597496032715,120609.1328125,0.0575109161436557,1.0640662699030996,1.2441528212644979,0.7017303137374514,16.924373646182588,False
ellipsoid_023,0.8686666488647461,122293.3515625,0.0583140142261981,1.0619856612729066,1.2286173515042893,0.7070278209901331,15.69057816012848,False
ellipsoid_024,0.864349365234375,128431.5078125,0.0612409152090549,1.0690197939819168,1.2104507925603984,0.7140722865785113,13.229970050570833,False
ellipsoid_025,0.8654789924621582,122686.203125,0.0585013404488563,1.0705849904927938,1.1971621425835985,0.7229421660414068,11.823176414283644,False
ellipsoid_026,0.8472518920898438,132202.59375,0.0630391091108322,1.0820467033506191,1.1685885916908132,0.7250215329108833,7.99798087016135,True
ellipsoid_027,0.8464622497558594,137836.96875,0.0657257884740829,1.076124389887035,1.1880555723686081,0.7124769829312618,10.401323818459597,False
ellipsoid_028,0.8365297317504883,146267.6875,0.0697458684444427,1.0837275197099705,1.251512744208852,0.6684148728180178,15.482233444047319,False
ellipsoid_029,0.8339605331420898,142605.375,0.0679995417594909,1.0874749004373558,1.198854623667244,0.6956310770951035,10.24205001743892,False
ellipsoid_030,0.8413238525390625,140110.9375,0.0668101012706756,1.0883085536394008,1.1758436360756572,0.7155065747916581,8.043222865751748,True
ellipsoid_031,0.823944091796875,147708.34375,0.0704328268766403,1.094714671786598,1.210103940509922,0.6808870413641291,10.54057935799894,False
ellipsoid_032,0.8211040496826172,154004.15625,0.07343490421772,1.0976519130167337,1.2240173704716344,0.6708271218130115,11.512343390137584,False
ellipsoid_033,0.8200693130493164,156448.921875,0.0746006593108177,1.0967404171252224,1.194050708393148,0.6867960525335612,8.872682154177872,True
ellipsoid_034,0.8321127891540527,143278.75,0.068320631980896,1.0905348939196926,1.2695280877522876,0.6554504757963385,16.413339438341364,False
ellipsoid_035,0.8083510398864746,163426.328125,0.0779277458786964,1.1081097284942067,1.2111392734054283,0.6674302928131367,9.297774603172808,True
ellipsoid_036,0.814946174621582,160013.484375,0.0763003751635551,1.1033796400996183,1.2456500726628974,0.6542336347152655,12.894059976531219,False
ellipsoid_037,0.8108077049255371,161118.875,0.0768274664878845,1.1067273336662833,1.2101220746893784,0.6700214150986876,9.342386139554062,True
ellipsoid_038,0.7964801788330078,173708.515625,0.0828306749463081,1.1134721661838909,1.25025896630118,0.6370521630325509,12.28470762642294,False
